cl.from	cl.to	Freq	cl.from.total	cl.to.total	odds	pval.log	frac	cl.from.label	cl.to.label
15	20	3632	49389	69945	10.518651126863922	-5456.8756305390125	0.07353864220777906	dividing_hypothalamus	dividing_thalamus
16	20	54	585	69945	13.203295336445668	-94.45720894521172	0.09230769230769231	dividing_midbrain	dividing_thalamus
17	20	8537	499260	69945	2.4458113336639506	-2817.4380159651273	0.017099306974321996	dividing_neocortex	dividing_thalamus
18	20	52	899	69945	8.273477611640038	-68.11709952112929	0.05784204671857619	dividing_proneocortex	dividing_thalamus
19	20	648	37578	69945	2.466526511838006	-206.4448230634325	0.01724413220501357	dividing_striatum	dividing_thalamus
20	20	28590	72859	69945	56.12746054819082	-100099.39424907746	0.3924017623080196	dividing_thalamus	dividing_thalamus
25	20	1	25414	69945	0.005628224580080326	-2.9272961389970366e-78	3.934839065082238e-5	endo_hypothalamus	dividing_thalamus
29	20	1	7660	69945	0.018673067816992354	-4.48278990933016e-24	1.3054830287206266e-4	endo_striatum	dividing_thalamus
33	20	205	46020	69945	0.637164676076121	-9.9667674562770735e-13	0.004454584963059539	interneuron_claustrum	dividing_thalamus
34	20	158	933838	69945	0.024200814828213783	-0	1.6919422854927728e-4	interneuron_GE	dividing_thalamus
35	20	14	97468	69945	0.020545202453053923	-5.051562700789492e-272	1.4363688595231256e-4	interneuron_hypothalamus	dividing_thalamus
37	20	314	916135	69945	0.04902466299851298	-0	3.4274424620825536e-4	interneuron_neocortex	dividing_thalamus
39	20	9	42940	69945	0.029979536453270905	-1.4015785007930724e-116	2.095947834187238e-4	interneuron_striatum	dividing_thalamus
40	20	746	44805	69945	2.3815340209956126	-221.73085910599787	0.01664992746345274	interneuron_thalamus	dividing_thalamus
47	20	3	25018	69945	0.017151934544507325	-7.479557023984924e-73	1.1991366216324247e-4	microglia_hypothalamus	dividing_thalamus
49	20	8	80965	69945	0.014133089555058253	-8.259882490624366e-233	9.880812696844316e-5	microglia_neocortex	dividing_thalamus
54	20	94	23448	69945	0.5734116236330251	-9.965343353609802e-10	0.004008870692596383	neuron_cerebellum	dividing_thalamus
55	20	70	59735	69945	0.16761528356024608	-3.0303800321173245e-100	0.0011718423035071567	neuron_claustrum	dividing_thalamus
56	20	1349	370669	69945	0.5205592013252788	-1.1495906195317308e-165	0.0036393655795332225	neuron_GE	dividing_thalamus
57	20	81	252060	69945	0.04596481654261316	-0	3.213520590335634e-4	neuron_hypothalamus	dividing_thalamus
59	20	166	3381730	69945	0.007021236501250778	-0	4.908730146995769e-5	neuron_neocortex	dividing_thalamus
61	20	45	138928	69945	0.04633051995650455	-0	3.239087872855004e-4	neuron_striatum	dividing_thalamus
62	20	266	270183	69945	0.14082120659401567	-0	9.84517900830178e-4	neuron_thalamus	dividing_thalamus
63	20	5	5738	69945	0.1246389852545847	-3.9946783782928395e-13	8.71383757406762e-4	oligo_allocortex	dividing_thalamus
64	20	1	885	69945	0.16162225929735755	-0.002012725725528723	0.0011299435028248588	oligo_cerebellum	dividing_thalamus
66	20	6	26339	69945	0.03258340092140812	-8.315008444316427e-72	2.2779908121037246e-4	oligo_GE	dividing_thalamus
67	20	252	84471	69945	0.42671444955661325	-6.002241582051502e-57	0.0029832723656639556	oligo_hypothalamus	dividing_thalamus
68	20	39	2744	69945	2.032941792874743	-10.046297257447101	0.014212827988338192	oligo_midbrain	dividing_thalamus
69	20	235	99498	69945	0.33782979936649915	-4.943697555286705e-93	0.0023618565197290396	oligo_neocortex	dividing_thalamus
70	20	72	20762	69945	0.49602978337480114	-5.386933426637732e-12	0.003467874000577979	oligo_proneocortex	dividing_thalamus
71	20	22	5353	69945	0.5878545467064358	-0.002475511329498688	0.004109844946758827	oligo_striatum	dividing_thalamus
72	20	207	102946	69945	0.2876108813550737	-1.0235094221534662e-114	0.0020107629242515496	oligo_thalamus	dividing_thalamus
73	20	14	19170	69945	0.10446008308264267	-3.054784551690957e-41	7.303077725612937e-4	radialglia_allocortex	dividing_thalamus
74	20	105	1995	69945	7.528194709376916	-126.17654854749523	0.05263157894736842	radialglia_cerebellum	dividing_thalamus
75	20	1	5913	69945	0.024190038809092068	-9.509558249426508e-19	1.6911889058007779e-4	radialglia_claustrum	dividing_thalamus
76	20	323	157593	69945	0.2931635982019895	-1.2632121845166942e-171	0.0020495834205834017	radialglia_GE	dividing_thalamus
77	20	317	19562	69945	2.317877350709394	-90.5595732063726	0.016204887025866477	radialglia_hypothalamus	dividing_thalamus
78	20	106	1530	69945	9.90966283966347	-154.04445907574186	0.06928104575163399	radialglia_midbrain	dividing_thalamus
79	20	160	570359	69945	0.04012510000982859	-0	2.805250728050228e-4	radialglia_neocortex	dividing_thalamus
80	20	60	4352	69945	1.9719995332467106	-13.567572986014962	0.013786764705882353	radialglia_proneocortex	dividing_thalamus
81	20	55	17033	69945	0.46186599373562365	-1.6012434811044992e-11	0.0032290260083367582	radialglia_striatum	dividing_thalamus
82	20	411	29754	69945	1.9757905654878114	-81.12063041808283	0.013813268804194393	radialglia_thalamus	dividing_thalamus
21	21	1041	2685	2474	1567.8621028529105	-7115.205998270439	0.3877094972067039	endo_allocortex	endo_allocortex
22	21	5	1725	2474	11.721476690918891	-9.409220086520753	0.002898550724637681	endo_cerebellum	endo_allocortex
23	21	20	359	2474	225.28743500651905	-91.46379007675274	0.055710306406685235	endo_claustrum	endo_allocortex
24	21	94	12045	2474	31.558944714528817	-238.63356102407647	0.007804068078040681	endo_GE	endo_allocortex
25	21	165	25414	2474	26.255019305522854	-389.59492396917597	0.006492484457385693	endo_hypothalamus	endo_allocortex
26	21	9	4218	2474	8.628540807326495	-13.374592180942551	0.0021337126600284497	endo_midbrain	endo_allocortex
27	21	631	44094	2474	57.86970717625045	-2034.5820355510812	0.014310337007302582	endo_neocortex	endo_allocortex
28	21	21	4289	2474	19.799976364119225	-45.276751544848736	0.00489624621123805	endo_proneocortex	endo_allocortex
29	21	28	7660	2474	14.781914469226695	-52.00652046256873	0.0036553524804177544	endo_striatum	endo_allocortex
30	21	421	32634	2474	52.169083838098736	-1295.0509858109783	0.012900655757798614	endo_thalamus	endo_allocortex
83	21	39	1396	2474	112.97454790566881	-149.271000523626	0.027936962750716332	vascular_neocortex	endo_allocortex
21	22	8	2685	1775	16.793779945970048	-16.982598629290568	0.0029795158286778397	endo_allocortex	endo_cerebellum
22	22	438	1725	1775	1431.1586253521125	-2868.5994278093963	0.2539130434782609	endo_cerebellum	endo_cerebellum
23	22	3	359	1775	47.10093922868688	-10.110087775399286	0.008356545961002786	endo_claustrum	endo_cerebellum
24	22	79	12045	1775	36.96775252427809	-213.32052034303015	0.006558738065587381	endo_GE	endo_cerebellum
25	22	459	25414	1775	101.79874435406013	-1739.4684980774227	0.018060911308727473	endo_hypothalamus	endo_cerebellum
26	22	85	4218	1775	113.58346456167064	-323.99286733817604	0.020151730678046466	endo_midbrain	endo_cerebellum
27	22	287	44094	1775	36.68640534274728	-782.5527111274602	0.006508822061958543	endo_neocortex	endo_cerebellum
28	22	24	4289	1775	31.53972894958935	-62.27840124248911	0.00559570995570063	endo_proneocortex	endo_cerebellum
29	22	50	7660	1775	36.79120361857831	-135.28300872788532	0.006527415143603133	endo_striatum	endo_cerebellum
30	22	333	32634	1775	57.51441218741017	-1059.787498197948	0.01020408163265306	endo_thalamus	endo_cerebellum
77	22	2	19562	1775	0.5762613632927306	-0.14935745121217325	1.0223903486351089e-4	radialglia_hypothalamus	endo_cerebellum
83	22	7	1396	1775	28.262812865733082	-18.535966651980804	0.00501432664756447	vascular_neocortex	endo_cerebellum
21	23	27	2685	369	272.6429213789345	-128.18393566417672	0.01005586592178771	endo_allocortex	endo_claustrum
23	23	29	359	369	2190.1723999969804	-198.96842937128142	0.0807799442896936	endo_claustrum	endo_claustrum
24	23	27	12045	369	60.77594386902773	-87.86444350743967	0.00224159402241594	endo_GE	endo_claustrum
25	23	38	25414	369	40.54014740824201	-108.24667018606418	0.0014952388447312505	endo_hypothalamus	endo_claustrum
27	23	158	44094	369	97.15213335196808	-609.4905790799396	0.003583253957454529	endo_neocortex	endo_claustrum
28	23	12	4289	369	75.85774916737277	-42.451647143143774	0.002797854977850315	endo_proneocortex	endo_claustrum
29	23	10	7660	369	35.39533139456721	-28.12262653869964	0.0013054830287206266	endo_striatum	endo_claustrum
30	23	63	32634	369	52.341358780383175	-195.99392016572986	0.0019305019305019305	endo_thalamus	endo_claustrum
83	23	5	1396	369	97.10896793781691	-19.69600379509905	0.0035816618911174787	vascular_neocortex	endo_claustrum
21	24	104	2685	10639	36.42414439827605	-278.36489041764634	0.03873370577281192	endo_allocortex	endo_GE
22	24	63	1725	10639	34.34406993138453	-165.84686085063876	0.036521739130434785	endo_cerebellum	endo_GE
23	24	23	359	10639	60.24676015951192	-74.84009514387068	0.06406685236768803	endo_claustrum	endo_GE
24	24	4657	12045	10639	363.5797974283469	-25067.14900089583	0.3866334578663346	endo_GE	endo_GE
25	24	920	25414	10639	34.04200345835332	-2411.2582150399794	0.03620051939875659	endo_hypothalamus	endo_GE
26	24	101	4218	10639	22.5172374773099	-222.7484746947623	0.023944997629208157	endo_midbrain	endo_GE
27	24	1770	44094	10639	37.748011469724425	-4890.910373535685	0.04014151585249694	endo_neocortex	endo_GE
28	24	186	4289	10639	40.780937716212854	-517.2225288202424	0.04336675215667988	endo_proneocortex	endo_GE
29	24	1522	7660	10639	186.84702723145074	-6725.194534041413	0.19869451697127938	endo_striatum	endo_GE
30	24	948	32634	10639	27.31733558572816	-2279.9511538613892	0.029049457620886194	endo_thalamus	endo_GE
31	24	2	53832	10639	0.03493733628174091	-6.702803597868057e-24	3.715262297518205e-5	interneuron_allocortex	endo_GE
34	24	11	933838	10639	0.011076982064290294	-0	1.1779345025582596e-5	interneuron_GE	endo_GE
35	24	3	97468	10639	0.028944064001292884	-3.083525912103871e-42	3.077933270406698e-5	interneuron_hypothalamus	endo_GE
37	24	2	916135	10639	0.0020529143485607214	-0	2.1830843707532187e-6	interneuron_neocortex	endo_GE
39	24	3	42940	10639	0.0656991157447139	-1.4364210439733795e-17	6.986492780624127e-5	interneuron_striatum	endo_GE
46	24	15	9001	10639	1.5671147817342599	-2.7668697870339587	0.0016664815020553273	microglia_GE	endo_GE
51	24	1	2818	10639	0.333702392959311	-0.051137392854236824	3.5486160397445e-4	microglia_striatum	endo_GE
52	24	5	18060	10639	0.2603469942855311	-3.163058834495704e-5	2.768549280177187e-4	microglia_thalamus	endo_GE
54	24	9	23448	10639	0.36094166198541644	-7.741818624534475e-5	3.8382804503582393e-4	neuron_cerebellum	endo_GE
